Sun Apr 18 18:04:44 2010 | >.l.E                | let with touching              | 099 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(-001,+000)(-001,+000)(-001,-001)(-001,-001)(-001,-001)(-001,-002)(+000,-002)(+000,-003)(+001,-003)(+001,-004)(+002,-004)(+002,-005)(+003,-005)(+004,-006)(+005,-006)(+007,-007)(+008,-007)(+009,-007)(+011,-008)(+012,-008)(+014,-008)(+016,-008)(+018,-008)(+019,-008)(+021,-008)(+023,-008)(+025,-007)(+027,-007)(+029,-007)(+031,-006)(+033,-006)(+034,-005)(+036,-005)(+037,-004)(+038,-003)(+039,-002)(+040,-001)(+041,+000)(+042,+002)(+042,+003)(+043,+005)(+043,+006)(+043,+007)(+043,+008)(+044,+009)(+044,+010)(+044,+011)(+044,+012)(+044,+012)(+044,+013)(+044,+013)(+043,+014)(+042,+014)(+042,+015)(+041,+015)(+040,+015)(+039,+015)(+038,+015)(+038,+015)(+037,+015)(+036,+015)(+035,+015)(+034,+014)(+034,+013)(+033,+013)(+033,+012)(+032,+011)(+032,+010)(+032,+009)(+032,+008)(+032,+007)(+032,+006)(+033,+005)(+033,+004)(+034,+003)(+034,+003)(+035,+002)(+035,+002)(+036,+002)(+037,+001)(+037,+001)(+038,+001)(+039,+001)(+039,+000)(+040,+000)(+040,-001)(+041,-001)(+041,-001)(+041,-002)(+041,-002)(+041,-002)(+041,-002) |
Sun Apr 18 18:04:47 2010 | >.l.E                | let with touching              | 098 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+000)(-001,+000)(+000,+000)(+000,+000)(+001,-001)(+001,-001)(+002,-002)(+002,-002)(+003,-003)(+004,-004)(+005,-005)(+006,-006)(+008,-007)(+009,-008)(+011,-009)(+013,-010)(+015,-011)(+017,-012)(+019,-012)(+022,-013)(+024,-013)(+027,-013)(+029,-013)(+032,-013)(+035,-012)(+038,-012)(+040,-011)(+043,-010)(+046,-009)(+049,-008)(+051,-007)(+053,-006)(+055,-005)(+057,-004)(+058,-003)(+059,-002)(+060,+000)(+061,+001)(+061,+002)(+061,+003)(+061,+004)(+061,+006)(+061,+007)(+060,+008)(+059,+009)(+059,+009)(+058,+010)(+057,+011)(+056,+011)(+055,+011)(+054,+011)(+053,+011)(+052,+011)(+051,+011)(+051,+010)(+050,+010)(+049,+010)(+049,+009)(+049,+009)(+049,+008)(+049,+007)(+048,+006)(+048,+005)(+048,+004)(+049,+003)(+049,+002)(+049,+001)(+050,+000)(+050,-001)(+051,-002)(+052,-002)(+053,-003)(+054,-003)(+055,-003)(+056,-004)(+057,-004)(+058,-004)(+059,-004)(+059,-004)(+060,-004)(+060,-004)(+060,-004)(+060,-004)(+059,-004)(+058,-004)(+058,-004) |

##---(straight t family)------------------------#
Sun Jan 10 01:20:06 2010 | >.d                  | shallow d with tail            | 039 | (000,000)(000,000)(000,000)(000,000)(000,000)(001,000)(001,000)(001,001)(002,001)(003,002)(004,003)(005,004)(006,005)(008,006)(009,007)(011,008)(013,009)(014,009)(016,010)(017,011)(019,012)(020,013)(021,014)(022,015)(023,015)(023,016)(024,017)(024,017)(024,017)(024,016)(023,016)(023,016)(023,016)(023,016)(022,016)(022,016)(022,016)(022,017)(022,017) |
Sun Jan 10 01:20:27 2010 | >.dd                 | shallow dd with tail           | 040 | (000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(001,001)(001,001)(001,002)(002,002)(003,003)(004,004)(005,005)(007,006)(008,007)(010,009)(012,010)(015,012)(017,014)(020,016)(022,018)(025,019)(027,021)(029,023)(031,024)(032,025)(034,026)(035,026)(035,026)(036,027)(036,027)(036,027)(036,027)(036,027)(036,027)(036,026)(035,026)(035,026)(034,026)(034,026) |
Sun Jan 10 01:20:32 2010 | >.t                  | long t with two tails          | 037 | (000,000)(-01,-01)(-01,-01)(-01,-01)(-01,-01)(-01,-01)(-01,-01)(-01,-01)(-01,-01)(-01,-01)(-01,-01)(-01,-01)(-01,-01)(000,000)(000,001)(001,001)(002,002)(003,003)(004,004)(005,005)(007,006)(008,007)(010,008)(011,009)(013,010)(014,011)(015,012)(016,012)(016,012)(016,012)(016,012)(015,011)(015,011)(014,010)(013,010)(012,010)(012,010) |
Mon Jan 11 09:44:29 2010 | >.d                  | beautiful d                    | 042 | (000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,001)(000,001)(000,001)(000,001)(000,002)(001,002)(001,003)(002,004)(003,004)(004,005)(005,006)(006,006)(007,007)(009,008)(010,009)(012,010)(013,011)(014,012)(015,013)(016,013)(017,014)(018,014)(018,015)(019,015)(019,015)(019,016)(019,016)(019,016)(019,016)(019,016)(019,016)(019,016)(018,016)(018,016)(018,016) |
Mon Jan 11 09:44:30 2010 | >.dd                 | dd with a long tail            | 050 | (000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,001)(-01,001)(000,001)(000,001)(001,002)(002,003)(002,003)(003,004)(004,005)(005,006)(007,007)(008,008)(010,009)(011,011)(013,012)(015,013)(017,014)(019,016)(021,017)(023,018)(025,020)(026,021)(028,022)(029,023)(031,024)(032,025)(032,026)(033,026)(033,026)(033,026)(033,026)(033,026)(032,025)(031,025)(031,024)(030,024)(029,023)(029,023)(029,023) |
Mon Jan 11 09:44:41 2010 | >.d                  | shallow d with tail            | 037 | (000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,001)(000,001)(001,001)(002,002)(002,002)(003,003)(004,003)(006,004)(007,005)(009,006)(010,007)(012,008)(013,009)(015,010)(016,011)(017,012)(018,013)(019,013)(020,014)(020,014)(020,014)(019,013)(019,013)(019,013)(019,013)(019,013)(018,012)(018,012) |
Mon Jan 11 09:44:43 2010 | >.dd                 | good dd with a tail            | 053 | (000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(-01,001)(-01,001)(-01,001)(-01,001)(-01,001)(-01,001)(000,002)(000,002)(001,003)(001,003)(001,004)(002,004)(003,005)(004,006)(005,007)(006,008)(007,009)(009,010)(010,011)(012,013)(014,014)(016,016)(017,017)(019,019)(021,020)(023,022)(024,023)(026,024)(027,025)(029,026)(030,027)(030,028)(031,028)(031,028)(031,028)(031,028)(031,028)(031,028)(031,028)(031,028)(030,028)(030,028)(029,028)(028,027)(028,027) |
Sun Apr 18 12:38:16 2010 | >.t                  | longest high t                 | 031 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-001,+002)(-001,+002)(-001,+003)(+000,+003)(+000,+004)(+000,+004)(+001,+005)(+001,+006)(+002,+007)(+002,+008)(+003,+009)(+004,+010)(+004,+011)(+005,+012)(+006,+014)(+007,+015)(+008,+016)(+009,+017)(+009,+017) |
Sun Apr 18 12:38:19 2010 | >.d                  | shortest higher d              | 053 | (+000,+000)(-001,+000)(-002,+000)(-002,+000)(-002,+000)(-002,+000)(-002,+000)(-003,-001)(-003,-001)(-003,-001)(-003,-001)(-003,-001)(-003,-001)(-003,-001)(-003,-001)(-003,-001)(-003,-001)(-003,-001)(-003,-001)(-003,-001)(-003,+000)(-003,+000)(-002,+000)(-002,+001)(-001,+002)(-001,+003)(+000,+004)(+001,+005)(+002,+006)(+004,+008)(+005,+009)(+006,+011)(+008,+012)(+009,+014)(+010,+015)(+011,+016)(+011,+016)(+012,+017)(+013,+018)(+013,+018)(+013,+019)(+013,+019)(+013,+020)(+013,+020)(+012,+019)(+012,+019)(+012,+018)(+011,+017)(+011,+016)(+011,+016)(+011,+015)(+010,+015)(+010,+015) |
Sun Apr 18 12:38:22 2010 | >.dd                 | normal higher dd tail          | 056 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+001)(+000,+001)(+001,+002)(+001,+002)(+001,+003)(+002,+003)(+003,+004)(+003,+005)(+004,+006)(+005,+007)(+006,+008)(+006,+010)(+007,+011)(+008,+012)(+009,+014)(+011,+016)(+012,+018)(+013,+020)(+014,+022)(+015,+024)(+017,+026)(+018,+028)(+019,+030)(+020,+032)(+022,+034)(+023,+035)(+024,+037)(+025,+038)(+026,+040)(+027,+041)(+028,+043)(+029,+044)(+029,+046)(+030,+046)(+030,+047)(+030,+048)(+030,+048)(+030,+048)(+030,+047)(+030,+046)(+030,+046)(+030,+045)(+030,+044)(+030,+044)(+030,+043)(+030,+043) |
Sun Apr 18 12:38:24 2010 | >.dd                 | short high dd                  | 043 | (+000,+000)(+000,+000)(+000,+000)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+002)(+000,+002)(+000,+003)(+000,+003)(+000,+004)(+000,+004)(+001,+005)(+001,+006)(+002,+007)(+002,+009)(+003,+010)(+004,+012)(+005,+014)(+006,+016)(+007,+018)(+008,+020)(+009,+022)(+010,+024)(+011,+026)(+012,+027)(+013,+029)(+014,+030)(+014,+032)(+014,+033)(+015,+033)(+015,+034)(+015,+035)(+015,+035)(+015,+035)(+015,+034)(+015,+034)(+015,+033)(+015,+033)(+015,+032)(+015,+032)(+015,+032) |
Sun Apr 18 12:38:27 2010 | >.dd                 | normal lowest dd               | 048 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+002)(+000,+002)(+001,+002)(+001,+003)(+003,+003)(+003,+004)(+004,+004)(+006,+005)(+007,+006)(+008,+006)(+010,+007)(+012,+008)(+014,+009)(+017,+010)(+019,+011)(+022,+012)(+027,+014)(+029,+016)(+032,+017)(+034,+018)(+036,+018)(+038,+019)(+040,+020)(+041,+021)(+042,+021)(+043,+022)(+043,+022)(+043,+022)(+043,+023)(+043,+023)(+043,+023)(+042,+022)(+042,+022)(+041,+022)(+041,+021)(+040,+021)(+040,+021) |
Sun Apr 18 12:38:30 2010 | >.dd                 | longest shallow dd tail        | 054 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+001,+001)(+001,+001)(+001,+002)(+001,+002)(+002,+002)(+002,+003)(+003,+003)(+003,+004)(+004,+004)(+005,+005)(+006,+005)(+007,+006)(+008,+007)(+010,+007)(+011,+008)(+013,+009)(+015,+010)(+017,+012)(+019,+013)(+021,+014)(+023,+016)(+025,+018)(+028,+019)(+030,+021)(+033,+022)(+035,+024)(+038,+025)(+040,+027)(+043,+028)(+045,+030)(+047,+031)(+049,+033)(+050,+034)(+051,+035)(+052,+035)(+053,+036)(+053,+036)(+053,+036)(+052,+036)(+052,+036)(+051,+036)(+050,+035)(+049,+035)(+049,+035)(+048,+034)(+047,+034)(+047,+034) |
Sun Apr 18 12:38:32 2010 | >.d                  | longest average d              | 053 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+001,+001)(+001,+001)(+001,+001)(+002,+002)(+002,+003)(+003,+004)(+004,+004)(+005,+005)(+006,+006)(+007,+007)(+008,+008)(+010,+009)(+011,+011)(+013,+012)(+014,+013)(+016,+015)(+018,+016)(+019,+017)(+021,+018)(+022,+019)(+023,+020)(+024,+021)(+025,+022)(+026,+022)(+026,+022)(+026,+023)(+026,+023)(+026,+023)(+026,+023)(+025,+023)(+025,+023)(+025,+022)(+025,+022)(+025,+022)(+025,+022)(+025,+022) |
Sun Apr 18 12:38:35 2010 | >.t                  | longest average t              | 038 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+001,+000)(+001,+000)(+001,+001)(+001,+001)(+001,+001)(+002,+002)(+002,+002)(+003,+003)(+003,+004)(+004,+004)(+004,+005)(+005,+006)(+006,+006)(+006,+007)(+007,+008)(+008,+008)(+008,+009)(+009,+009)(+010,+010)(+010,+010)(+011,+010)(+011,+011)(+011,+011)(+011,+011)(+011,+011)(+011,+011)(+010,+010)(+010,+010)(+009,+009)(+009,+009) |
Sun Apr 18 12:38:39 2010 | >.d                  | normal average d               | 062 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+001,+002)(+001,+002)(+001,+003)(+002,+003)(+002,+004)(+003,+005)(+004,+005)(+004,+006)(+005,+007)(+006,+007)(+007,+008)(+008,+009)(+009,+009)(+010,+010)(+011,+011)(+012,+011)(+013,+012)(+013,+013)(+014,+013)(+015,+014)(+015,+014)(+016,+014)(+016,+015)(+017,+015)(+018,+016)(+018,+016)(+018,+017)(+019,+018)(+020,+019)(+021,+019)(+021,+020)(+022,+020)(+022,+020)(+022,+020)(+022,+020)(+022,+020)(+022,+020)(+022,+020)(+021,+019)(+021,+019)(+021,+019)(+021,+019) |
Sun Apr 18 12:38:41 2010 | >.dd                 | shortest average dd            | 055 | (+000,+000)(+000,+000)(+000,+000)(+000,+001)(+000,+001)(+000,+001)(+000,+001)(+000,+002)(+000,+002)(+000,+002)(+000,+002)(+000,+003)(+000,+003)(+000,+003)(+001,+003)(+001,+003)(+001,+003)(+001,+003)(+002,+004)(+002,+004)(+003,+005)(+003,+005)(+004,+006)(+005,+007)(+006,+007)(+007,+008)(+008,+009)(+009,+010)(+010,+011)(+011,+012)(+013,+013)(+014,+014)(+015,+016)(+017,+017)(+018,+018)(+019,+019)(+021,+020)(+023,+022)(+024,+023)(+025,+024)(+025,+025)(+026,+025)(+026,+026)(+027,+026)(+027,+026)(+027,+026)(+027,+027)(+028,+027)(+028,+027)(+028,+027)(+028,+027)(+028,+027)(+027,+027)(+026,+026)(+026,+026) |

##---(straight n family)------------------------#
Sun Apr 18 12:38:16 2010 | >.n                  | shortest high n                | 012 | (+000,+000)(+001,+001)(+002,+002)(+002,+002)(+003,+003)(+003,+004)(+007,+003)(+007,+003)(+007,+003)(+007,+003)(+007,+002)(+007,+002) |
Mon Jan 11 09:44:22 2010 | >.n                  | higher short n                 | 047 | (000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(000,000)(000,000)(001,000)(002,000)(003,000)(004,001)(005,001)(006,002)(007,002)(008,002)(009,002)(010,003)(011,003)(012,003)(012,003)(013,003)(013,004)(013,004)(013,004)(013,004)(013,004)(013,004)(013,004)(013,004)(013,004)(013,004)(013,004)(013,004) |
Mon Jan 11 09:44:23 2010 | >.m                  | higher m                       | 053 | (000,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,001)(000,001)(000,001)(001,001)(001,002)(002,002)(003,002)(004,002)(005,003)(006,003)(008,003)(009,003)(011,003)(012,003)(014,003)(015,004)(016,004)(018,004)(019,005)(020,005)(021,005)(022,006)(023,006)(023,006)(024,006)(025,007)(025,007)(025,007)(025,007)(025,007)(025,007)(025,007)(025,007)(025,007)(025,007)(025,007)(025,007) |
Mon Jan 11 09:44:25 2010 | >.mm                 | mm with a tail                 | 055 | (000,000)(000,000)(000,000)(000,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(000,000)(000,000)(001,000)(002,000)(003,001)(004,001)(006,001)(007,002)(009,002)(012,003)(014,004)(017,004)(020,005)(022,006)(025,006)(028,007)(030,007)(032,007)(034,008)(035,008)(037,008)(038,008)(039,008)(039,008)(040,008)(040,008)(040,008)(040,008)(040,008)(040,008)(039,009)(039,009)(039,009)(039,009)(038,009)(038,009)(038,009) |
Mon Jan 11 09:44:27 2010 | >.n                  | medium n                       | 047 | (000,000)(000,000)(-01,000)(-01,000)(-01,000)(-01,000)(-01,000)(-02,000)(-02,000)(-02,000)(-02,000)(-03,000)(-03,000)(-03,000)(-03,000)(-03,000)(-03,000)(-03,000)(-02,000)(-01,001)(-01,001)(000,001)(001,001)(002,001)(004,002)(005,002)(007,002)(008,002)(010,003)(011,003)(012,003)(014,004)(015,004)(015,004)(016,004)(016,004)(016,004)(016,004)(016,004)(016,004)(016,004)(016,004)(016,004)(016,004)(016,004)(016,004)(016,004) |
Mon Jan 11 09:44:28 2010 | >.mm                 | beautiful mm                   | 051 | (000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(001,000)(001,000)(002,000)(002,000)(003,001)(004,001)(005,001)(006,001)(008,002)(009,002)(011,003)(014,003)(016,003)(018,003)(020,004)(023,004)(025,004)(027,005)(029,005)(030,005)(032,005)(033,005)(034,006)(035,006)(036,006)(037,006)(037,006)(038,006)(038,007)(038,007)(038,007)(038,007)(038,007)(038,007)(038,007)(038,007)(038,007)(038,007)(038,007) |
Sun Apr 18 14:33:42 2010 | >.m                  | bumpy m                        | 046 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+001)(+000,+001)(+000,+001)(+001,+001)(+001,+001)(+002,+001)(+003,+001)(+003,+000)(+004,+000)(+005,+000)(+006,-001)(+007,-001)(+008,-001)(+009,-002)(+011,-002)(+012,-002)(+014,-002)(+015,-002)(+017,-001)(+018,-001)(+019,-001)(+020,-001)(+020,-001)(+021,-001)(+021,-002)(+021,-002)(+022,-002)(+022,-002)(+022,-002)(+022,-001)(+022,+000)(+022,+000)(+022,+000)(+022,+000)(+022,+000) |
Sun Apr 18 14:33:44 2010 | >.mm                 | shortest downward mm           | 042 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+001)(+000,+001)(+001,+001)(+001,+001)(+001,+002)(+001,+002)(+002,+002)(+002,+002)(+003,+002)(+004,+002)(+004,+002)(+005,+002)(+007,+001)(+008,+001)(+010,+001)(+011,+000)(+014,+000)(+016,-001)(+018,-002)(+021,-002)(+023,-003)(+025,-003)(+028,-004)(+029,-004)(+031,-005)(+033,-005)(+034,-005)(+036,-006)(+036,-006)(+036,-006)(+036,-006)(+037,-005)(+037,-005)(+037,-005)(+037,-004)(+037,-004) |
Sun Apr 18 14:33:45 2010 | >.mm                 | short downward mm              | 048 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(-001,+001)(-001,+001)(-001,+001)(-001,+001)(-002,+001)(-002,+001)(-002,+001)(-002,+001)(-002,+001)(-002,+001)(-002,+001)(-002,+001)(-002,+001)(-001,+001)(-001,+000)(+000,+000)(+001,+000)(+002,-001)(+003,-001)(+005,-001)(+007,-002)(+008,-002)(+011,-003)(+013,-003)(+015,-003)(+018,-004)(+020,-004)(+022,-004)(+025,-004)(+027,-005)(+029,-005)(+031,-005)(+033,-006)(+035,-006)(+036,-006)(+038,-006)(+039,-006)(+040,-006)(+041,-006)(+041,-006)(+041,-006)(+041,-006)(+041,-007)(+041,-007) |
Sun Apr 18 14:33:46 2010 | >.mm                 | normal downward mm             | 052 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+001,+001)(+001,+001)(+001,+001)(+001,+001)(+002,+001)(+002,+001)(+002,+001)(+003,+000)(+004,+000)(+005,+000)(+005,+000)(+006,+000)(+007,+000)(+008,+000)(+009,+000)(+011,-001)(+012,-001)(+014,-001)(+016,-001)(+019,-002)(+021,-002)(+024,-002)(+026,-003)(+029,-003)(+032,-003)(+037,-004)(+039,-004)(+041,-005)(+043,-005)(+045,-005)(+047,-005)(+048,-005)(+049,-006)(+050,-006)(+051,-006)(+051,-006)(+051,-006)(+052,-006)(+052,-006)(+051,-005)(+051,-005)(+051,-005)(+051,-005) |
Sun Apr 18 14:33:49 2010 | >.m                  | longest horizontal m           | 045 | (+000,+000)(+000,+001)(+000,+001)(+000,+001)(+000,+002)(+000,+002)(+000,+002)(+000,+002)(+000,+002)(+000,+002)(+000,+002)(+001,+002)(+001,+002)(+002,+001)(+002,+001)(+002,+001)(+003,+001)(+004,+001)(+005,+001)(+006,+001)(+007,+001)(+008,+001)(+009,+001)(+011,+000)(+012,+000)(+014,+000)(+016,+000)(+017,+000)(+019,+000)(+023,+000)(+025,+000)(+027,+000)(+029,+000)(+031,+000)(+032,+000)(+033,+000)(+034,+000)(+035,+000)(+036,+000)(+036,-001)(+036,-001)(+036,-001)(+036,-001)(+036,-001)(+036,-001) |
Sun Apr 18 14:33:52 2010 | >.m                  | bouncy m                       | 044 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+001,+000)(+001,+000)(+002,+001)(+002,+001)(+002,+001)(+002,+001)(+003,+001)(+004,+001)(+005,+001)(+005,+000)(+006,+000)(+007,+000)(+009,-001)(+010,-001)(+011,-002)(+013,-002)(+015,-003)(+016,-003)(+018,-004)(+020,-004)(+022,-004)(+024,-004)(+026,-004)(+027,-004)(+029,-004)(+030,-004)(+031,-004)(+032,-004)(+032,-004)(+033,-005)(+033,-005)(+034,-005)(+034,-005)(+034,-005)(+034,-005)(+034,-005)(+034,-004)(+034,-004) |
Sun Apr 18 14:33:53 2010 | >.m                  | longest bouncy m               | 045 | (+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+000,+000)(+001,+001)(+001,+001)(+001,+001)(+001,+001)(+001,+001)(+002,+002)(+002,+002)(+003,+002)(+003,+002)(+004,+002)(+004,+002)(+005,+002)(+006,+002)(+008,+002)(+009,+002)(+011,+002)(+012,+002)(+014,+002)(+016,+001)(+018,+001)(+020,+001)(+022,+001)(+024,+001)(+025,+001)(+027,+001)(+028,+001)(+030,+001)(+031,+001)(+032,+001)(+033,+001)(+034,+001)(+035,+001)(+035,+000)(+036,+000)(+036,+000)(+037,+000)(+037,+000)(+037,+000)(+037,+000) |
Sun Apr 18 14:33:58 2010 | >.m                  | bumpy m                        | 047 | (+000,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+000)(-001,+001)(-001,+001)(-001,+001)(-001,+002)(-001,+002)(-001,+002)(-001,+002)(-001,+002)(-001,+002)(+000,+002)(+000,+002)(+001,+002)(+002,+002)(+002,+002)(+004,+001)(+005,+001)(+006,+001)(+008,+001)(+010,+000)(+012,+000)(+014,+000)(+016,-001)(+018,-001)(+020,-001)(+021,-001)(+023,-001)(+024,-001)(+025,-001)(+026,-001)(+027,-001)(+028,-001)(+028,-001)(+028,-001)(+029,-001)(+029,-001)(+029,-001)(+029,-001)(+029,-001)(+029,+000)(+029,+000)(+029,+001)(+029,+001) |

Mon Jan 11 09:44:33 2010 | >.ng                 | deep angle ng                  | 045 | (000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(001,-01)(001,-01)(002,-02)(002,-03)(003,-03)(004,-04)(006,-05)(007,-06)(008,-07)(010,-08)(011,-09)(012,-11)(013,-11)(014,-12)(014,-13)(015,-14)(015,-14)(015,-14)(015,-14)(015,-13)(015,-13)(016,-12)(016,-12)(016,-12)(016,-12)(016,-12) |
Mon Jan 11 09:44:33 2010 | >.nk                 | long deep nk                   | 059 | (000,000)(000,000)(000,001)(000,001)(000,001)(000,001)(000,001)(-01,002)(-01,002)(-01,002)(-01,002)(-01,002)(-01,002)(-01,002)(-01,002)(-01,002)(-01,002)(-01,002)(-01,002)(-01,002)(-01,002)(-01,002)(-01,002)(-01,002)(-01,002)(-01,002)(-01,002)(-01,002)(-01,001)(000,001)(001,000)(001,000)(003,-01)(004,-02)(005,-03)(007,-04)(009,-06)(011,-07)(013,-09)(015,-11)(017,-13)(020,-15)(022,-17)(023,-18)(025,-20)(026,-21)(027,-22)(028,-23)(029,-24)(029,-25)(029,-25)(029,-25)(029,-25)(029,-25)(029,-25)(029,-24)(029,-23)(029,-23)(029,-23) |
Mon Jan 11 09:44:35 2010 | >.ch                 | ch with a tail                 | 042 | (000,000)(000,000)(000,000)(000,000)(000,000)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(-01,001)(-01,000)(-02,-01)(-02,-02)(-03,-03)(-03,-04)(-04,-05)(-05,-07)(-06,-08)(-07,-10)(-08,-12)(-09,-13)(-10,-14)(-10,-16)(-11,-16)(-12,-17)(-12,-17)(-12,-17)(-12,-17)(-12,-16)(-11,-16)(-10,-15)(-10,-14)(-10,-14) |
Mon Jan 11 09:44:35 2010 | >.j                  | beautiful but shorter j        | 045 | (000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,000)(000,-01)(000,-01)(000,-02)(-01,-02)(-01,-03)(-02,-04)(-03,-06)(-03,-07)(-04,-09)(-05,-11)(-06,-12)(-07,-15)(-08,-17)(-09,-19)(-11,-21)(-12,-24)(-13,-26)(-14,-28)(-15,-30)(-16,-31)(-17,-32)(-17,-33)(-17,-34)(-17,-35)(-17,-35)(-17,-35)(-17,-34)(-17,-33)(-17,-33)(-16,-32)(-16,-31)(-16,-31) |
Mon Jan 11 09:44:36 2010 | >.j                  | perfect j with a tail          | 047 | (000,000)(000,000)(001,001)(001,001)(001,001)(001,001)(001,001)(001,002)(001,002)(001,002)(001,002)(001,002)(001,002)(001,001)(001,001)(000,000)(000,-01)(000,-01)(000,-02)(-01,-03)(-01,-04)(-02,-05)(-03,-07)(-03,-08)(-04,-10)(-05,-12)(-06,-15)(-08,-18)(-09,-21)(-11,-24)(-12,-27)(-14,-31)(-15,-34)(-16,-37)(-17,-40)(-18,-42)(-19,-44)(-20,-45)(-20,-46)(-21,-46)(-21,-46)(-21,-46)(-21,-46)(-20,-46)(-20,-45)(-20,-44)(-20,-44) |
Mon Jan 11 09:44:38 2010 | >.j                  | perfect j                      | 055 | (000,000)(000,000)(000,000)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,001)(000,000)(000,-01)(000,-02)(-01,-03)(-01,-05)(-02,-06)(-02,-08)(-03,-10)(-04,-12)(-05,-15)(-05,-18)(-07,-20)(-08,-23)(-09,-26)(-10,-29)(-11,-31)(-12,-34)(-13,-36)(-13,-38)(-14,-41)(-15,-43)(-15,-45)(-16,-46)(-16,-48)(-16,-49)(-16,-50)(-16,-50)(-16,-51)(-16,-51)(-16,-51)(-16,-50)(-16,-49)(-16,-48)(-16,-48) |
Mon Jan 11 09:44:42 2010 | >.m                  | great m with a tail            | 049 | (000,000)(000,000)(000,000)(000,000)(-01,001)(-01,001)(-01,001)(-01,001)(-01,001)(-01,001)(-01,001)(-01,001)(-01,001)(-01,001)(-01,001)(-01,001)(-01,001)(-01,001)(-01,001)(000,001)(001,001)(002,001)(003,002)(005,002)(007,002)(010,002)(012,002)(014,003)(017,003)(019,003)(021,003)(023,003)(024,003)(026,003)(027,003)(028,003)(028,004)(029,004)(029,004)(029,004)(029,004)(029,004)(029,004)(029,004)(029,005)(029,005)(028,005)(028,005)(028,005) |
